order_id,order_number,customer_id,order_date,ship_date,subtotal,tax,freight,total,total_cost,margin,status,payment_status,po_number
3094,ORD-202310-00198,4,2023-10-16,2023-10-19,3458.36,183.29,76.76,3718.41,2140.31,0.3811,DELIVERED,PAID,PO-00004-2435
3095,ORD-202310-00199,112,2023-10-10,2023-10-10,5970.60,395.55,188.14,6554.29,3702.19,0.3799,DELIVERED,PAID,PO-00112-6450
3096,ORD-202310-00200,135,2023-10-02,2023-10-04,985.78,59.15,60.44,1105.37,686.49,0.3036,DELIVERED,PAID,PO-00135-3023
3097,ORD-202310-00201,21,2023-10-12,2023-10-17,872.87,52.37,58.93,984.17,573.34,0.3432,DELIVERED,PAID,PO-00021-7698
3098,ORD-202310-00202,147,2023-10-25,2023-10-26,2025.96,121.56,61.66,2209.18,1276.17,0.3701,DELIVERED,PAID,PO-00147-6072
3099,ORD-202310-00203,82,2023-10-11,2023-10-12,4700.32,249.12,116.03,5065.47,2638.68,0.4386,DELIVERED,PAID,PO-00082-4680
3100,ORD-202310-00204,133,2023-10-04,2023-10-06,3899.22,206.66,61.10,4166.98,2567.78,0.3415,DELIVERED,PAID,PO-00133-3179
3101,ORD-202310-00205,8,2023-10-30,2023-10-30,5399.02,323.94,141.60,5864.56,3588.56,0.3353,DELIVERED,PAID,PO-00008-2689
3102,ORD-202310-00206,34,2023-10-10,2023-10-12,7449.92,394.85,195.81,8040.58,4558.60,0.3881,DELIVERED,PAID,PO-00034-5805
3103,ORD-202310-00207,35,2023-10-04,2023-10-06,2897.73,173.86,67.02,3138.61,1860.36,0.358,DELIVERED,PAID,PO-00035-2212
3104,ORD-202310-00208,133,2023-10-23,2023-10-25,6811.35,361.00,134.97,7307.32,4408.44,0.3528,DELIVERED,PAID,PO-00133-2550
3105,ORD-202310-00209,13,2023-10-24,2023-10-26,13010.25,861.93,86.65,13958.83,9881.73,0.2405,DELIVERED,PAID,PO-00013-9666
3106,ORD-202310-00210,60,2023-10-03,2023-10-05,1855.51,111.33,26.48,1993.32,1093.40,0.4107,DELIVERED,PAID,PO-00060-2363
3107,ORD-202310-00211,55,2023-10-10,2023-10-11,1561.43,82.76,31.99,1676.18,1082.83,0.3065,DELIVERED,PAID,PO-00055-8143
3108,ORD-202310-00212,116,2023-10-11,2023-10-12,3561.03,213.66,88.14,3862.83,2434.77,0.3163,DELIVERED,PAID,PO-00116-5454
3109,ORD-202310-00213,11,2023-10-20,2023-10-23,4210.93,252.66,65.29,4528.88,2354.01,0.441,DELIVERED,PAID,PO-00011-7415
3110,ORD-202310-00214,1,2023-10-11,2023-10-16,1547.76,92.87,45.20,1685.83,879.44,0.4318,DELIVERED,PAID,PO-00001-2702
3111,ORD-202310-00215,72,2023-10-20,2023-10-23,4038.16,214.02,118.62,4370.80,2567.46,0.3642,DELIVERED,PAID,PO-00072-2365
3112,ORD-202310-00216,112,2023-10-23,2023-10-23,2915.37,193.14,109.18,3217.69,1884.72,0.3535,DELIVERED,PARTIAL,PO-00112-1584
3113,ORD-202310-00217,124,2023-10-19,2023-10-23,4292.57,257.55,60.71,4610.83,2742.73,0.3611,DELIVERED,PAID,PO-00124-4908
3114,ORD-202310-00218,82,2023-10-23,2023-10-23,2186.13,115.86,107.20,2409.19,1230.15,0.4373,DELIVERED,PAID,PO-00082-3677
3115,ORD-202310-00219,101,2023-10-16,2023-10-17,3253.50,215.54,69.35,3538.39,1936.65,0.4047,DELIVERED,PAID,PO-00101-5899
3116,ORD-202310-00220,10,2023-10-13,2023-10-16,21433.45,1135.97,139.79,22709.21,16150.79,0.2465,DELIVERED,PAID,PO-00010-8344
3117,ORD-202310-00221,102,2023-10-02,2023-10-04,2230.98,133.86,80.31,2445.15,1330.61,0.4036,DELIVERED,PAID,PO-00102-4508
3118,ORD-202310-00222,6,2023-10-25,2023-10-30,1877.89,112.67,41.47,2032.03,1245.56,0.3367,DELIVERED,PAID,PO-00006-5657
3119,ORD-202310-00223,132,2023-10-13,2023-10-18,1988.00,119.28,58.70,2165.98,1442.13,0.2746,DELIVERED,PAID,PO-00132-2649
3120,ORD-202310-00224,120,2023-10-20,2023-10-23,10489.49,629.37,188.75,11307.61,6755.93,0.3559,DELIVERED,PAID,PO-00120-6393
3121,ORD-202310-00225,31,2023-10-23,2023-10-25,3312.00,219.42,68.38,3599.80,2212.66,0.3319,DELIVERED,PAID,PO-00031-6447
3122,ORD-202310-00226,143,2023-10-23,2023-10-26,3767.52,249.60,101.46,4118.58,2399.04,0.3632,DELIVERED,PAID,PO-00143-1170
3123,ORD-202310-00227,31,2023-10-16,2023-10-16,1409.21,93.36,52.17,1554.74,851.87,0.3955,DELIVERED,PAID,PO-00031-6617
3124,ORD-202310-00228,55,2023-10-23,2023-10-24,3231.94,171.29,71.72,3474.95,1678.49,0.4807,DELIVERED,PAID,PO-00055-5463
3125,ORD-202310-00229,95,2023-10-31,2023-11-01,10836.95,650.22,102.29,11589.46,6692.62,0.3824,DELIVERED,PAID,PO-00095-1348
3126,ORD-202310-00230,60,2023-10-16,2023-10-17,3528.35,211.70,104.26,3844.31,2151.27,0.3903,DELIVERED,PAID,PO-00060-3068
3127,ORD-202310-00231,129,2023-10-06,2023-10-11,1612.80,106.85,44.57,1764.22,1015.56,0.3703,DELIVERED,PAID,PO-00129-4250
3128,ORD-202310-00232,142,2023-10-10,2023-10-11,1612.02,96.72,57.72,1766.46,1096.41,0.3199,DELIVERED,PAID,PO-00142-5894
3129,ORD-202310-00233,134,2023-10-23,2023-10-23,2047.65,135.66,111.94,2295.25,1235.26,0.3967,DELIVERED,PAID,PO-00134-5583
3130,ORD-202310-00234,3,2023-10-31,2023-10-31,6058.56,401.38,158.74,6618.68,3806.29,0.3718,DELIVERED,PAID,PO-00003-5691
3131,ORD-202310-00235,57,2023-10-13,2023-10-18,677.80,40.67,55.59,774.06,375.04,0.4467,DELIVERED,OVERDUE,PO-00057-4616
3132,ORD-202310-00236,34,2023-10-29,2023-10-30,2295.71,121.67,93.04,2510.42,1543.26,0.3278,DELIVERED,PAID,PO-00034-7252
3133,ORD-202310-00237,41,2023-10-09,2023-10-12,14699.67,881.98,118.07,15699.72,10854.82,0.2616,DELIVERED,PAID,PO-00041-6349
3134,ORD-202310-00238,89,2023-10-23,2023-10-26,7287.29,437.24,132.16,7856.69,4413.22,0.3944,DELIVERED,PAID,PO-00089-8051
3135,ORD-202310-00239,133,2023-10-10,2023-10-11,4901.27,259.77,104.45,5265.49,3474.46,0.2911,DELIVERED,PAID,PO-00133-8196
3136,ORD-202310-00240,84,2023-10-05,2023-10-10,7996.85,529.79,106.63,8633.27,5086.78,0.3639,DELIVERED,PAID,PO-00084-2632
3137,ORD-202310-00241,31,2023-10-04,2023-10-04,4820.22,319.34,50.92,5190.48,3195.22,0.3371,DELIVERED,PAID,PO-00031-5180
3138,ORD-202310-00242,83,2023-10-03,2023-10-06,5795.54,383.95,126.99,6306.48,3379.08,0.417,DELIVERED,PAID,PO-00083-8469
3139,ORD-202310-00243,85,2023-10-23,2023-10-26,6364.66,381.88,137.79,6884.33,3904.36,0.3866,DELIVERED,PAID,PO-00085-1300
3140,ORD-202310-00244,124,2023-10-26,2023-10-27,3968.38,238.10,52.03,4258.51,2633.98,0.3363,DELIVERED,PAID,PO-00124-5105
3141,ORD-202310-00245,125,2023-10-16,2023-10-18,1303.77,78.23,35.70,1417.70,913.75,0.2991,DELIVERED,OVERDUE,PO-00125-3915
3142,ORD-202310-00246,103,2023-10-18,2023-10-19,2998.82,179.93,75.14,3253.89,1729.95,0.4231,DELIVERED,PAID,PO-00103-6882
3143,ORD-202310-00247,72,2023-10-11,2023-10-16,362.52,19.21,27.48,409.21,219.48,0.3946,DELIVERED,PAID,PO-00072-8377
3144,ORD-202310-00248,84,2023-10-30,2023-11-01,5499.27,364.33,77.58,5941.18,3448.22,0.373,DELIVERED,PAID,PO-00084-1435
3145,ORD-202310-00249,7,2023-10-04,2023-10-05,1323.96,87.71,33.17,1444.84,934.16,0.2944,DELIVERED,PAID,PO-00007-7762
3146,ORD-202310-00250,39,2023-10-17,2023-10-18,2341.50,155.12,108.53,2605.15,1617.56,0.3092,DELIVERED,OVERDUE,PO-00039-1134
3147,ORD-202310-00251,57,2023-10-23,2023-10-26,3018.61,181.12,109.41,3309.14,1940.75,0.3571,DELIVERED,PAID,PO-00057-2729
3148,ORD-202310-00252,49,2023-10-31,2023-11-01,3596.56,215.79,82.96,3895.31,2157.16,0.4002,DELIVERED,PAID,PO-00049-8200
3149,ORD-202310-00253,77,2023-10-13,2023-10-17,5261.05,315.66,87.18,5663.89,3264.13,0.3796,DELIVERED,PAID,PO-00077-4810
3150,ORD-202310-00254,61,2023-10-02,2023-10-02,1989.21,119.35,42.15,2150.71,1365.98,0.3133,DELIVERED,PAID,PO-00061-7244
3151,ORD-202310-00255,46,2023-10-12,2023-10-17,3540.96,212.46,77.22,3830.64,2238.64,0.3678,DELIVERED,PAID,PO-00046-6284
3152,ORD-202310-00256,35,2023-10-10,2023-10-11,1779.66,106.78,33.88,1920.32,1009.25,0.4329,DELIVERED,PAID,PO-00035-7045
3153,ORD-202310-00257,31,2023-10-23,2023-10-23,15076.84,998.84,141.28,16216.96,11281.13,0.2518,DELIVERED,PAID,PO-00031-6820
3154,ORD-202310-00258,95,2023-10-13,2023-10-13,2277.95,136.68,91.36,2505.99,1233.97,0.4583,DELIVERED,PARTIAL,PO-00095-5717
3155,ORD-202310-00259,130,2023-10-14,2023-10-17,8955.70,593.32,181.66,9730.68,5689.94,0.3647,DELIVERED,PAID,PO-00130-6848
3156,ORD-202310-00260,90,2023-10-24,2023-10-26,3302.09,198.13,110.63,3610.85,1948.47,0.4099,DELIVERED,PAID,PO-00090-3611
3157,ORD-202310-00261,80,2023-10-30,2023-10-30,3901.47,234.09,94.29,4229.85,2393.27,0.3866,DELIVERED,PAID,PO-00080-5120
3158,ORD-202310-00262,19,2023-10-10,2023-10-13,2173.06,115.17,73.36,2361.59,1422.82,0.3452,DELIVERED,PAID,PO-00019-1350
3159,ORD-202310-00263,124,2023-10-23,2023-10-25,1921.64,115.30,62.44,2099.38,1346.56,0.2993,DELIVERED,PAID,PO-00124-9190
3160,ORD-202310-00264,18,2023-10-27,2023-10-30,10631.06,637.86,181.87,11450.79,6443.25,0.3939,DELIVERED,PAID,PO-00018-1577
3161,ORD-202310-00265,120,2023-10-16,2023-10-16,4302.61,258.16,60.95,4621.72,2925.62,0.32,DELIVERED,PAID,PO-00120-4984
3162,ORD-202310-00266,107,2023-10-25,2023-10-25,3570.42,214.23,62.03,3846.68,2154.94,0.3964,DELIVERED,PARTIAL,PO-00107-8464
3163,ORD-202310-00267,118,2023-10-24,2023-10-25,1943.56,128.76,49.46,2121.78,1225.26,0.3696,DELIVERED,PAID,PO-00118-9061
3164,ORD-202310-00268,13,2023-10-20,2023-10-24,2262.14,149.87,101.27,2513.28,1469.48,0.3504,DELIVERED,PAID,PO-00013-4540
3165,ORD-202310-00269,150,2023-10-25,2023-10-27,3483.20,184.61,84.28,3752.09,2305.94,0.338,DELIVERED,PAID,PO-00150-3827
3166,ORD-202310-00270,33,2023-10-07,2023-10-11,2720.37,180.22,75.57,2976.16,1681.54,0.3819,DELIVERED,PAID,PO-00033-4873
3167,ORD-202310-00271,18,2023-10-23,2023-10-24,1381.95,82.92,43.91,1508.78,773.33,0.4404,DELIVERED,PAID,PO-00018-3831
3168,ORD-202310-00272,95,2023-10-31,2023-11-03,4107.12,246.43,65.06,4418.61,2579.08,0.372,DELIVERED,PAID,PO-00095-4616
3169,ORD-202310-00273,56,2023-10-02,2023-10-04,5056.91,335.02,133.73,5525.66,3117.37,0.3835,DELIVERED,PAID,PO-00056-5219
3170,ORD-202310-00274,147,2023-10-04,2023-10-05,4701.40,282.08,77.63,5061.11,2999.16,0.3621,DELIVERED,PAID,PO-00147-9219
3171,ORD-202310-00275,36,2023-10-12,2023-10-12,2432.34,145.94,110.74,2689.02,1625.06,0.3319,DELIVERED,OVERDUE,PO-00036-9189
3172,ORD-202310-00276,40,2023-10-28,2023-10-30,3992.99,239.58,103.81,4336.38,2372.01,0.406,DELIVERED,PAID,PO-00040-3604
3173,ORD-202310-00277,122,2023-10-05,2023-10-09,6096.30,365.78,157.38,6619.46,3865.12,0.366,DELIVERED,PAID,PO-00122-2738
3174,ORD-202310-00278,24,2023-10-08,2023-10-10,2012.12,133.30,92.97,2238.39,1272.44,0.3676,DELIVERED,PAID,PO-00024-3294
3175,ORD-202310-00279,134,2023-10-10,2023-10-12,4370.29,289.53,78.13,4737.95,2956.23,0.3236,DELIVERED,PAID,PO-00134-9492
3176,ORD-202310-00280,130,2023-10-02,2023-10-05,10508.65,696.20,100.90,11305.75,6769.14,0.3559,DELIVERED,PAID,PO-00130-1199
3177,ORD-202310-00281,106,2023-10-05,2023-10-06,8125.47,538.31,120.55,8784.33,5901.00,0.2738,DELIVERED,PAID,PO-00106-7643
3178,ORD-202310-00282,16,2023-10-04,2023-10-04,12992.11,779.53,156.25,13927.89,9676.78,0.2552,CANCELLED,UNPAID,PO-00016-9857
3179,ORD-202310-00283,130,2023-10-10,2023-10-11,1947.18,129.00,59.26,2135.44,1182.83,0.3925,DELIVERED,PAID,PO-00130-8837
3180,ORD-202310-00284,26,2023-10-16,2023-10-16,4506.37,238.84,108.41,4853.62,2967.28,0.3415,DELIVERED,PAID,PO-00026-2241
3181,ORD-202310-00285,17,2023-10-22,2023-10-22,4810.64,288.64,71.56,5170.84,2933.61,0.3902,DELIVERED,PAID,PO-00017-7970
3182,ORD-202310-00286,34,2023-10-06,2023-10-10,2107.65,111.71,61.02,2280.38,1310.66,0.3781,DELIVERED,PAID,PO-00034-8765
3183,ORD-202310-00287,35,2023-10-16,2023-10-16,4598.08,275.88,67.50,4941.46,2666.13,0.4202,DELIVERED,PAID,PO-00035-1134
3184,ORD-202310-00288,72,2023-10-24,2023-10-26,3806.96,201.77,118.43,4127.16,2443.03,0.3583,DELIVERED,PAID,PO-00072-4424
3185,ORD-202310-00289,56,2023-10-09,2023-10-12,3494.35,231.50,100.34,3826.19,2377.50,0.3196,DELIVERED,PAID,PO-00056-3425
3186,ORD-202310-00290,120,2023-10-25,2023-10-27,4111.48,246.69,51.29,4409.46,2639.86,0.3579,DELIVERED,PAID,PO-00120-8340
3187,ORD-202310-00291,148,2023-10-16,2023-10-18,1142.61,68.56,49.70,1260.87,841.22,0.2638,DELIVERED,PAID,PO-00148-4915
3188,ORD-202310-00292,77,2023-10-09,2023-10-11,3750.82,225.05,54.36,4030.23,2297.73,0.3874,DELIVERED,PAID,PO-00077-7513
3189,ORD-202310-00293,1,2023-10-04,2023-10-06,1038.53,62.31,60.75,1161.59,676.40,0.3487,DELIVERED,PAID,PO-00001-8219
3190,ORD-202310-00294,132,2023-10-10,2023-10-10,6037.80,362.27,147.93,6548.00,3645.10,0.3963,DELIVERED,PAID,PO-00132-9436
3191,ORD-202310-00295,3,2023-10-31,2023-11-03,6750.56,447.22,145.05,7342.83,4118.96,0.3898,DELIVERED,PAID,PO-00003-6644
3192,ORD-202310-00296,111,2023-10-07,2023-10-09,20226.28,1213.58,112.03,21551.89,16372.38,0.1905,DELIVERED,PAID,PO-00111-2854
3193,ORD-202310-00297,5,2023-10-24,2023-10-25,3416.48,204.99,113.11,3734.58,2193.82,0.3579,DELIVERED,PAID,PO-00005-6827
3194,ORD-202310-00298,34,2023-10-13,2023-10-16,4890.22,259.18,116.81,5266.21,2891.57,0.4087,DELIVERED,PAID,PO-00034-3557
3195,ORD-202310-00299,57,2023-10-16,2023-10-17,2153.52,129.21,94.78,2377.51,1260.54,0.4147,DELIVERED,PARTIAL,PO-00057-9483
3196,ORD-202310-00300,126,2023-10-17,2023-10-17,4647.66,307.91,102.80,5058.37,3182.58,0.3152,DELIVERED,PAID,PO-00126-5649
3197,ORD-202310-00301,72,2023-10-02,2023-10-02,3245.16,171.99,103.18,3520.33,1943.84,0.401,DELIVERED,PAID,PO-00072-7862
3198,ORD-202310-00302,145,2023-10-17,2023-10-18,2182.95,130.98,101.98,2415.91,1484.60,0.3199,DELIVERED,PAID,PO-00145-8991
3199,ORD-202310-00303,6,2023-10-26,2023-10-31,3394.92,203.70,110.97,3709.59,2080.04,0.3873,DELIVERED,PAID,PO-00006-1550
3200,ORD-202310-00304,12,2023-10-16,2023-10-19,4370.83,231.65,104.63,4707.11,2704.50,0.3812,DELIVERED,PAID,PO-00012-8163
3201,ORD-202310-00305,107,2023-10-17,2023-10-20,2828.23,169.69,51.75,3049.67,1778.61,0.3711,DELIVERED,PAID,PO-00107-7752
3202,ORD-202310-00306,27,2023-10-17,2023-10-20,2902.93,192.32,69.61,3164.86,1802.71,0.379,DELIVERED,PAID,PO-00027-1004
3203,ORD-202310-00307,14,2023-10-20,2023-10-25,2792.84,167.57,90.24,3050.65,1848.66,0.3381,DELIVERED,PAID,PO-00014-8935
3204,ORD-202310-00308,94,2023-10-05,2023-10-09,1788.09,94.77,46.17,1929.03,1091.04,0.3898,DELIVERED,PAID,PO-00094-3359
3205,ORD-202310-00309,35,2023-10-02,2023-10-02,2901.14,174.07,65.87,3141.08,1790.88,0.3827,DELIVERED,OVERDUE,PO-00035-5214
3206,ORD-202310-00310,11,2023-10-02,2023-10-02,19449.66,1166.98,199.87,20816.51,15434.21,0.2065,DELIVERED,PAID,PO-00011-3242
3207,ORD-202310-00311,118,2023-10-18,2023-10-23,3613.20,239.37,51.04,3903.61,2352.09,0.349,DELIVERED,PARTIAL,PO-00118-7662
3208,ORD-202310-00312,148,2023-10-17,2023-10-20,2979.72,178.78,112.52,3271.02,1922.13,0.3549,DELIVERED,PAID,PO-00148-3490
3209,ORD-202310-00313,123,2023-10-09,2023-10-11,3230.23,193.81,86.85,3510.89,2185.86,0.3233,DELIVERED,PAID,PO-00123-2821
3210,ORD-202310-00314,4,2023-10-04,2023-10-05,1163.84,61.68,52.75,1278.27,728.51,0.374,DELIVERED,PAID,PO-00004-5733
3211,ORD-202310-00315,51,2023-10-13,2023-10-16,19780.38,1048.36,122.70,20951.44,15342.78,0.2243,DELIVERED,PAID,PO-00051-6295
3212,ORD-202310-00316,145,2023-10-11,2023-10-13,357.04,21.42,26.58,405.04,199.42,0.4415,DELIVERED,PAID,PO-00145-4880
3213,ORD-202310-00317,120,2023-10-09,2023-10-12,1967.86,118.07,42.41,2128.34,1297.21,0.3408,DELIVERED,PAID,PO-00120-8099
3214,ORD-202310-00318,147,2023-10-10,2023-10-11,4023.71,241.42,79.60,4344.73,2854.43,0.2906,DELIVERED,PAID,PO-00147-3280
3215,ORD-202310-00319,42,2023-10-09,2023-10-12,3992.44,239.55,113.39,4345.38,2506.39,0.3722,DELIVERED,PAID,PO-00042-2133
3216,ORD-202310-00320,45,2023-10-30,2023-10-30,947.55,62.78,36.24,1046.57,587.75,0.3797,DELIVERED,PAID,PO-00045-6183
3217,ORD-202310-00321,120,2023-10-24,2023-10-25,2514.07,150.84,81.02,2745.93,1637.60,0.3486,DELIVERED,PAID,PO-00120-4515
3218,ORD-202310-00322,41,2023-10-09,2023-10-12,1593.22,95.59,30.64,1719.45,1086.02,0.3183,DELIVERED,PAID,PO-00041-1774
3219,ORD-202310-00323,38,2023-10-20,2023-10-23,1969.87,118.19,46.96,2135.02,1182.54,0.3997,DELIVERED,PAID,PO-00038-7324
3220,ORD-202310-00324,107,2023-10-06,2023-10-06,4079.32,244.76,93.20,4417.28,2549.86,0.3749,DELIVERED,PAID,PO-00107-9902
3221,ORD-202310-00325,20,2023-10-16,2023-10-16,2512.71,166.47,85.11,2764.29,1609.98,0.3593,DELIVERED,PAID,PO-00020-4873
3222,ORD-202310-00326,36,2023-10-10,2023-10-11,2003.05,120.18,101.59,2224.82,1089.94,0.4559,DELIVERED,PAID,PO-00036-3920
3223,ORD-202310-00327,8,2023-10-04,2023-10-05,1539.59,92.38,25.22,1657.19,970.25,0.3698,DELIVERED,PAID,PO-00008-2374
3224,ORD-202311-00001,41,2023-11-15,2023-11-15,15467.05,928.02,154.62,16549.69,11687.43,0.2444,DELIVERED,PAID,PO-00041-6198
3225,ORD-202311-00002,57,2023-11-18,2023-11-18,9125.12,547.51,112.09,9784.72,6907.69,0.243,DELIVERED,PAID,PO-00057-4218
3226,ORD-202311-00003,15,2023-11-30,2023-12-01,9707.41,582.44,114.16,10404.01,6991.26,0.2798,DELIVERED,PAID,PO-00015-1918
3227,ORD-202311-00004,142,2023-11-07,2023-11-10,8638.46,518.31,111.17,9267.94,5354.94,0.3801,DELIVERED,PAID,PO-00142-8616
3228,ORD-202311-00005,124,2023-11-07,2023-11-08,6892.78,413.57,96.47,7402.82,4254.26,0.3828,DELIVERED,PAID,PO-00124-6338
3229,ORD-202311-00006,18,2023-11-29,2023-12-04,2412.37,144.74,54.99,2612.10,1463.71,0.3932,DELIVERED,OVERDUE,PO-00018-9544
3230,ORD-202311-00007,141,2023-11-02,2023-11-07,12612.94,835.61,156.17,13604.72,8829.97,0.2999,DELIVERED,PAID,PO-00141-5514
3231,ORD-202311-00008,21,2023-11-08,2023-11-09,3619.84,217.19,92.11,3929.14,2161.00,0.403,DELIVERED,PAID,PO-00021-5238
3232,ORD-202311-00009,150,2023-11-10,2023-11-10,4675.02,247.78,66.10,4988.90,2988.78,0.3607,DELIVERED,PAID,PO-00150-5776
3233,ORD-202311-00010,135,2023-11-07,2023-11-07,3628.53,217.71,58.65,3904.89,2392.16,0.3407,DELIVERED,PAID,PO-00135-1931
3234,ORD-202311-00011,102,2023-11-23,2023-11-28,6111.75,366.70,81.94,6560.39,4058.76,0.3359,DELIVERED,OVERDUE,PO-00102-3465
3235,ORD-202311-00012,71,2023-11-01,2023-11-01,6728.49,445.76,116.39,7290.64,4216.74,0.3733,DELIVERED,PAID,PO-00071-1812
3236,ORD-202311-00013,105,2023-11-02,2023-11-06,3858.86,204.52,85.65,4149.03,2475.09,0.3586,DELIVERED,PAID,PO-00105-1420
3237,ORD-202311-00014,143,2023-11-29,2023-12-01,1853.16,122.77,25.30,2001.23,1159.17,0.3745,DELIVERED,PAID,PO-00143-5265
3238,ORD-202311-00015,96,2023-11-24,2023-11-24,7164.57,429.87,144.59,7739.03,4307.38,0.3988,DELIVERED,PAID,PO-00096-4022
3239,ORD-202311-00016,74,2023-11-07,2023-11-07,5759.98,345.60,158.95,6264.53,3508.34,0.3909,DELIVERED,PAID,PO-00074-5267
3240,ORD-202311-00017,20,2023-11-16,2023-11-21,3080.62,204.09,116.30,3401.01,1947.42,0.3678,DELIVERED,PAID,PO-00020-7448
3241,ORD-202311-00018,125,2023-11-27,2023-11-29,2786.18,167.17,47.26,3000.61,1848.67,0.3365,DELIVERED,PAID,PO-00125-4117
3242,ORD-202311-00019,77,2023-11-30,2023-12-04,8786.20,527.17,197.52,9510.89,5489.91,0.3752,DELIVERED,PAID,PO-00077-3696
3243,ORD-202311-00020,89,2023-11-20,2023-11-21,3326.64,199.60,58.07,3584.31,2082.65,0.3739,DELIVERED,PAID,PO-00089-2492
3244,ORD-202311-00021,80,2023-11-27,2023-11-27,5346.43,320.79,168.93,5836.15,3409.98,0.3622,DELIVERED,PAID,PO-00080-4973
3245,ORD-202311-00022,65,2023-11-06,2023-11-07,7252.66,435.16,184.75,7872.57,4494.17,0.3803,DELIVERED,PAID,PO-00065-4461
3246,ORD-202311-00023,125,2023-11-13,2023-11-13,3079.69,184.78,90.90,3355.37,1895.85,0.3844,DELIVERED,PAID,PO-00125-8322
3247,ORD-202311-00024,113,2023-11-03,2023-11-07,2759.27,165.56,80.24,3005.07,1807.22,0.345,DELIVERED,PAID,PO-00113-3190
3248,ORD-202311-00025,132,2023-11-07,2023-11-08,4590.90,275.45,100.53,4966.88,2999.79,0.3466,DELIVERED,PAID,PO-00132-3704
3249,ORD-202311-00026,134,2023-11-14,2023-11-17,3262.23,216.12,98.08,3576.43,2265.28,0.3056,DELIVERED,PAID,PO-00134-4688
3250,ORD-202311-00027,95,2023-11-21,2023-11-23,2774.84,166.49,67.27,3008.60,1571.83,0.4335,DELIVERED,PAID,PO-00095-7518
3251,ORD-202311-00028,116,2023-11-17,2023-11-21,5850.95,351.06,104.08,6306.09,3662.85,0.374,DELIVERED,PAID,PO-00116-5206
3252,ORD-202311-00029,89,2023-11-15,2023-11-17,5391.98,323.52,88.08,5803.58,3112.65,0.4227,DELIVERED,PAID,PO-00089-2320
3253,ORD-202311-00030,2,2023-11-23,2023-11-24,3228.38,193.70,81.51,3503.59,2285.57,0.292,DELIVERED,PAID,PO-00002-5098
3254,ORD-202311-00031,7,2023-11-21,2023-11-22,8093.44,536.19,137.64,8767.27,5007.50,0.3813,DELIVERED,PAID,PO-00007-1305
3255,ORD-202311-00032,2,2023-11-20,2023-11-21,2024.08,121.44,79.35,2224.87,1235.26,0.3897,DELIVERED,PAID,PO-00002-5426
3256,ORD-202311-00033,28,2023-11-16,2023-11-21,3726.47,246.88,83.78,4057.13,2250.22,0.3962,DELIVERED,PAID,PO-00028-8161
3257,ORD-202311-00034,117,2023-11-14,2023-11-16,1833.10,109.99,36.36,1979.45,1162.20,0.366,DELIVERED,PAID,PO-00117-4451
3258,ORD-202311-00035,142,2023-11-21,2023-11-23,2878.26,172.70,48.07,3099.03,1853.82,0.3559,DELIVERED,PAID,PO-00142-7667
3259,ORD-202311-00036,8,2023-11-27,2023-11-27,2798.33,167.90,71.50,3037.73,1800.07,0.3567,DELIVERED,PAID,PO-00008-3578
3260,ORD-202311-00037,75,2023-11-06,2023-11-08,3871.91,232.31,55.07,4159.29,2441.34,0.3695,DELIVERED,PAID,PO-00075-2695
3261,ORD-202311-00038,7,2023-11-16,2023-11-21,3453.49,228.79,111.46,3793.74,2205.75,0.3613,DELIVERED,PAID,PO-00007-2902
3262,ORD-202311-00039,123,2023-11-15,2023-11-15,2469.30,148.16,98.15,2715.61,1659.45,0.328,DELIVERED,PAID,PO-00123-2612
3263,ORD-202311-00040,49,2023-11-03,2023-11-08,21095.92,1265.76,76.10,22437.78,16887.63,0.1995,DELIVERED,PAID,PO-00049-3265
3264,ORD-202311-00041,9,2023-11-14,2023-11-15,10048.59,602.92,189.94,10841.45,7199.68,0.2835,DELIVERED,PAID,PO-00009-4248
3265,ORD-202311-00042,108,2023-11-17,2023-11-21,5297.25,317.83,137.64,5752.72,3286.98,0.3795,DELIVERED,PAID,PO-00108-4859
3266,ORD-202311-00043,74,2023-11-30,2023-12-04,2467.93,148.08,81.44,2697.45,1575.31,0.3617,DELIVERED,PAID,PO-00074-3092
3267,ORD-202311-00044,106,2023-11-20,2023-11-20,5698.66,377.54,188.95,6265.15,3983.02,0.3011,DELIVERED,PARTIAL,PO-00106-5154
3268,ORD-202311-00045,75,2023-11-22,2023-11-23,3844.03,230.64,48.37,4123.04,2380.41,0.3808,DELIVERED,PAID,PO-00075-8462
3269,ORD-202311-00046,20,2023-11-24,2023-11-24,1147.64,76.03,52.77,1276.44,723.50,0.3696,DELIVERED,PAID,PO-00020-6407
3270,ORD-202311-00047,44,2023-11-10,2023-11-13,3537.83,212.27,71.60,3821.70,2211.78,0.3748,DELIVERED,PAID,PO-00044-8973
3271,ORD-202311-00048,42,2023-11-07,2023-11-08,4635.52,278.13,118.47,5032.12,3277.10,0.293,DELIVERED,PAID,PO-00042-5500
3272,ORD-202311-00049,77,2023-11-06,2023-11-06,4630.95,277.86,115.73,5024.54,2944.63,0.3641,DELIVERED,PARTIAL,PO-00077-5302
3273,ORD-202311-00050,67,2023-11-16,2023-11-20,1803.13,119.46,39.72,1962.31,1153.47,0.3603,CANCELLED,UNPAID,PO-00067-9533
3274,ORD-202311-00051,25,2023-11-02,2023-11-02,7526.64,451.60,183.10,8161.34,4602.04,0.3886,DELIVERED,PAID,PO-00025-8564
